popup_name	blog_post_url	popup_version|start_date|popup_category	popup_header	popup_description	popup_image_url	popup_title	views	registrations
Character Profile Checklist 4	https://blog.bookly.com/12-common-character-archetypes-every-writer-should-already-know/	"[""B"",""2019-08-23"",""Perfecting your Craft""]"	"
സ Download ജന്യ ഡൗൺലോഡ്: പ്രതീക പ്രൊഫൈൽ ടെംപ്ലേറ്റ്"	"
ഏറ്റവും കൂടുതൽ വിറ്റുപോകുന്ന രചയിതാവിനെപ്പോലെ നിങ്ങളുടെ പ്രതീകങ്ങൾ വികസിപ്പിക്കുക."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	ഓരോ എഴുത്തുകാരനും ഇതിനകം അറിഞ്ഞിരിക്കേണ്ട 12 പ്രതീക ആർക്കൈപ്പുകൾ	21	0
Character Profile Checklist 4	https://blog.bookly.com/12-common-character-archetypes-every-writer-should-already-know/	"[""B"",""2020-06-12"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 Character Archetypes Every Writer Should Already Know	1533	0
Character Profile Checklist 4	https://blog.bookly.com/12-common-character-archetypes-every-writer-should-already-know//	"[""B"",""2019-08-23"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 Character Archetypes Every Writer Should Already Know	21	0
Character Profile Checklist 4	https://blog.bookly.com/anti-hero/	"["""",""2019-10-22"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	What is an Anti Hero? Definition — Plus 10 Examples!	4998	35
Character Profile Checklist 4	https://blog.bookly.com/anti-hero/	"["""",""2019-10-22"",""Perfecting your Craft""]"	"
免费下载：角色配置文件模板"	"
像畅销书作家一样发展角色。"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	什么是反英雄？ 定义—加上10个示例！	21	0
Character Profile Checklist 4	https://blog.bookly.com/anti-hero//	"["""",""2019-10-22"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	What is an Anti Hero? Definition — Plus 10 Examples!	105	0
Character Profile Checklist 4	https://blog.bookly.com/character-descriptions/	"[""A"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Character Descriptions: How To Write Them (in 3 Steps)	3269	105
Character Profile Checklist 4	https://blog.bookly.com/character-descriptions//	"[""A"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Character Descriptions: How To Write Them (in 3 Steps)	70	0
Character Profile Checklist 4	https://blog.bookly.com/character-development/	"["""",""2019-10-22"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Character Development 101: Writing Characters Readers Won't Forget	11368	742
Character Profile Checklist 4	https://blog.bookly.com/character-development/	"["""",""2019-10-22"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	﻿​Character Development 101: Writing Characters Readers Won't Forget	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-development/	"["""",""2019-10-22"",""Perfecting your Craft""]"	"
Zdarma ke stažení: Šablona profilu charakteru"	"
Rozvíjejte své postavy jako bestselleru."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Vývoj znaku 101: Psaní znaků Čtenáři nezapomenou	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-development//	"["""",""2019-10-22"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Character Development 101: Writing Characters Readers Won't Forget	574	196
Character Profile Checklist 4	https://blog.bookly.com/character-motivation/	"[""A"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Character Motivation: How to Write Believable Characters	1155	0
Character Profile Checklist 4	https://blog.bookly.com/character-motivation//	"[""A"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Character Motivation: How to Write Believable Characters	35	21
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Descarga gratuita: plantilla de perfil de personaje"	"
Desarrolla tus personajes como un autor superventas."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Cómo crear un perfil de personaje: la guía definitiva (con plantilla)	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Come creare un profilo personaggio: la guida definitiva (con modello)	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Como criar um perfil de personagem: o melhor guia (com modelo)	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	How to Create a Character Profile: the Ultimate Guide (with Template)	33880	5397
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	So erstellen Sie ein Charakterprofil: die ultimative Anleitung (mit Vorlage)	21	21
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	כיצד ליצור פרופיל תווים: המדריך האולטימטיבי (עם תבנית)	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	​​​​﻿How to Create a Character Profile: the Ultimate Guide (with Template)	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	﻿﻿How to Create a Character Profile: the Ultimate Guide (with Template)	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Unduh Gratis: Template Profil Karakter"	"
Kembangkan karakter Anda seperti penulis terlaris."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Cara Membuat Profil Karakter: Panduan Utama (dengan Templat)	21	0
Character Profile Checklist 4	https://blog.bookly.com/character-profile/	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
ดาวน์โหลดฟรี: เทมเพลตโปรไฟล์ตัวละคร"	"
พัฒนาตัวละครของคุณเหมือนนักเขียนที่ขายดีที่สุด"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	วิธีสร้างโปรไฟล์ตัวละคร: แนวทางขั้นสุดท้าย (พร้อมเทมเพลต)	21	21
Character Profile Checklist 4	https://blog.bookly.com/character-profile//	"["""",""2019-12-13"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	How to Create a Character Profile: the Ultimate Guide (with Template)	364	70
Character Profile Checklist 4	https://blog.bookly.com/character-quirks/	"[""A"",""2020-05-07"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	150+ Useful Character Quirks (Plus a Few Clichés to Avoid)	8876	70
Character Profile Checklist 4	https://blog.bookly.com/character-quirks//	"[""A"",""2020-05-07"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	150+ Useful Character Quirks (Plus a Few Clichés to Avoid)	56	0
Character Profile Checklist 4	https://blog.bookly.com/fantasy-characters/	"[""B"",""2020-05-01"",""Perfecting your Craft""]"	"
Download grátis: Modelo de perfil de personagem"	"
Desenvolva seus personagens como um autor de best-sellers."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	9 tipos comuns de personagens de fantasia (com exemplos)	21	0
Character Profile Checklist 4	https://blog.bookly.com/fantasy-characters/	"[""B"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	9 Common Types of Fantasy Characters (With Examples)	1806	0
Character Profile Checklist 4	https://blog.bookly.com/fantasy-characters//	"[""B"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	9 Common Types of Fantasy Characters (With Examples)	35	0
Character Profile Checklist 4	https://blog.bookly.com/guide/point-of-view/third-person-limited-omniscient/	"[""B"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Third Person Omniscient and Third Person Limited POV: The Essentials	1589	0
Character Profile Checklist 4	https://blog.bookly.com/guide/point-of-view/third-person-limited-omniscient//	"[""B"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Third Person Omniscient and Third Person Limited POV: The Essentials	91	0
Character Profile Checklist 4	https://blog.bookly.com/how-to-come-up-with-a-character-name/	"[""B"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	Como criar um nome de personagem icônico em 12 etapas	21	0
Character Profile Checklist 4	https://blog.bookly.com/how-to-come-up-with-a-character-name/	"[""B"",""2020-05-01"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	How to Come Up with an Iconic Character Name in 12 Steps	3031	70
Character Profile Checklist 4	https://blog.bookly.com/learning/courses/writing/writing-dialogue/	"[""B"",""2019-04-16"",""""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	How to Write Believable Dialogue (Free Course) • bookly Learning	70	21
Character Profile Checklist 4	https://blog.bookly.com/purple-prose/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	What Is Purple Prose? (and 4 Expert Tips on Fixing It In Your Writing)	959	21
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Descarga gratuita: plantilla de perfil de personaje"	"
Desarrolla tus personajes como un autor superventas."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 tipos de personajes destacados en casi todas las historias	21	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 Types of Characters Featured in Almost All Stories	9184	126
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 loại nhân vật nổi bật trong hầu hết các câu chuyện	21	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 rodzajów postaci w prawie wszystkich opowieściach	21	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 типов персонажей, представленных почти во всех историях	21	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 סוגי דמויות המוצגות כמעט בכל הסיפורים	21	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 أنواع من الشخصيات المميزة في جميع القصص تقريبًا	21	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	﻿12 Types of Characters Featured in Almost All Stories	21	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters/	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Unduh Gratis: Template Profil Karakter"	"
Kembangkan karakter Anda seperti penulis terlaris."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 Jenis Karakter Ditampilkan di Hampir Semua Cerita	35	0
Character Profile Checklist 4	https://blog.bookly.com/types-of-characters//	"[""A"",""2020-02-29"",""Perfecting your Craft""]"	"
Free Download: Character Profile Template"	"
Develop your characters like a bestselling author."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/12/Character-dev-template-1-768x384-600x300-2-1-300x150.jpg	12 Types of Characters Featured in Almost All Stories	35	0
Copyright Cheat Sheet 1	https://blog.bookly.com/how-to-copyright-a-book/	"[""B"",""2020-05-06"",""Understanding Publishing""]"	"
Free Download: Guide to Copyright Registration"	"
Get this visual guide to copyrighting your book."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2017/05/copyright-header-300x175.jpg	How to Copyright a Book (in 10 Minutes Or Less)	3339	105
Copyright Cheat Sheet 1	https://blog.bookly.com/how-to-copyright-a-book//	"[""B"",""2020-05-06"",""Understanding Publishing""]"	"
Free Download: Guide to Copyright Registration"	"
Get this visual guide to copyrighting your book."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2017/05/copyright-header-300x175.jpg	How to Copyright a Book (in 10 Minutes Or Less)	105	0
Cover Design Checklist 3	https://blog.bookly.com/back-of-book-cover/	"[""B"",""2020-05-05"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	How to Build the Back of a Book Cover (with Template)	1820	70
Cover Design Checklist 3	https://blog.bookly.com/book-cover-design/	"[""A"",""2020-03-27"",""Book Design, Understanding Publishing""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Cover Design: Create AMAZING Covers in Just 7 Steps	3136	91
Cover Design Checklist 3	https://blog.bookly.com/book-cover-design/	"[""A"",""2020-03-27"",""Book Design, Understanding Publishing""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	﻿​﻿﻿Book Cover Design: Create AMAZING Covers in Just 7 Steps	21	0
Cover Design Checklist 3	https://blog.bookly.com/book-cover-design/	"[""A"",""2020-03-27"",""Book Design, Understanding Publishing""]"	"
डाउनलोड: कवर डिजाइन चेकलिस्ट"	"
एक सर्वश्रेष्ठ कवर बनाएं जो बेस्टसेलर शेल्फ पर है।"	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	बुक कवर डिजाइन: सिर्फ 7 चरणों में अद्भुत कवर बनाएं	21	0
Cover Design Checklist 3	https://blog.bookly.com/book-cover-design//	"[""A"",""2020-03-27"",""Book Design, Understanding Publishing""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Cover Design: Create AMAZING Covers in Just 7 Steps	56	0
Cover Design Checklist 3	https://blog.bookly.com/book-cover-dimensions/	"[""A"",""2020-03-27"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	How to Choose the Right Book Cover Dimensions in 3 Simple Steps	2926	56
Cover Design Checklist 3	https://blog.bookly.com/book-cover-ideas/	"["""",""2019-08-23"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	68 Book Cover Ideas to Take Your Book Cover from Bland to Brilliant	3269	91
Cover Design Checklist 3	https://blog.bookly.com/book-cover-ideas/	"["""",""2019-08-23"",""Book Design""]"	"
Tải xuống: Danh sách kiểm tra thiết kế bìa"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	68 Ý tưởng bìa sách để đưa bìa sách của bạn từ nhạt nhẽo đến rực rỡ	21	0
Cover Design Checklist 3	https://blog.bookly.com/book-cover-ideas/	"[""A"",""2020-06-12"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	68 Book Cover Ideas to Take Your Book Cover from Bland to Brilliant	413	21
Cover Design Checklist 3	https://blog.bookly.com/book-cover-makers/	"[""A"",""2020-05-05"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Cover Maker: Which DIY App Is Best for You?	1988	35
Cover Design Checklist 3	https://blog.bookly.com/book-cover-makers//	"[""A"",""2020-05-05"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Cover Maker: Which DIY App Is Best for You?	56	21
Cover Design Checklist 3	https://blog.bookly.com/book-design/	"["""",""2020-02-27"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Design: EVERYTHING You Need to Know	1190	56
Cover Design Checklist 3	https://blog.bookly.com/book-design//	"["""",""2020-02-27"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Design: EVERYTHING You Need to Know	21	0
Cover Design Checklist 3	https://blog.bookly.com/book-illustration-examples/	"[""B"",""2020-02-27"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Illustration: 25 Beautiful Examples	490	0
Cover Design Checklist 3	https://blog.bookly.com/learning/courses/design/	"["""",""2019-10-11"",""""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Free Online Design Courses for Authors • bookly Learning	21	0
Cover Design Checklist 3	https://blog.bookly.com/learning/courses/design/book-design-101/	"["""",""2019-10-11"",""""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Book Design 101 for Authors (Free Course) • bookly	126	35
Cover Design Checklist 3	https://blog.bookly.com/marketing-value-professional-book-cover/	"[""B"",""2020-02-27"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	The Real Marketing Value of a Professional Book Cover	91	21
Cover Design Checklist 3	https://blog.bookly.com/what-is-typesetting/	"[""A"",""2020-05-06"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Typesetting 101: The Only Guide to Interior Book Design You Need	2184	21
Cover Design Checklist 3	https://blog.bookly.com/what-is-typesetting//	"[""A"",""2020-05-06"",""Book Design""]"	"
Download: Cover Design Checklist"	"
Create an AWESOME cover that belongs on the bestsellers shelf."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/04/Artboard-Copy-3-300x150.jpg	Typesetting 101: The Only Guide to Interior Book Design You Need	21	0
Default	https://blog.bookly.com/3-steps-reaching-target-audience/	"["""","""",""Book Marketing""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	How to Identify a Target Audience for Your Book in 3 Steps	1246	0
Default	https://blog.bookly.com/author-profiles-launch/	"["""","""",""bookly News""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	New: Author Profiles on the bookly Network	21	0
Default	https://blog.bookly.com/become-the-ceo-of-your-own-life/	"["""","""",""From our Authors""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	"Evernote's Beat Buhlmann: ""How I became the CEO of my own life"""	21	0
Default	https://blog.bookly.com/biblioboard-self-e-project-indie-authors-in-libraries/	"["""","""",""Understanding Publishing""]"	"
Bring your publishing dreams to life"	"
The world's best freelance editors, designers and marketers are on bookly. Sign up for free and meet them TODAY."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Team-Modal-300x200.jpg	BiblioBoard: Getting your ebook into libraries • The bookly Blog	21	0
